av_depth,max_depth,min_depth,num_acl,num_rel_cl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_poss,num_prep,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,pos_sim_all,lemma_sim_all,lemma_sim_nei,density,ls,corrected_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,corrected_ttr,lv,corrected_vv,vvii,nv,adjv,advv,modv,der_level3,der_level4,der_level5,der_level6,mci,freq_finite_forms,freq_aux,num_inf,num_gerunds,num_pres_sing,num_pres_plur,num_past_part,num_past_simple,num_linkings,num_4grams,num_func_ngrams,num_shell_noun,num_misspelled_tokens,million_mistake,class,sum_punct
3.47,12,0,11,1,5,19,296,3.53,15.58,18,13,5,5,11,29,6,8,1,17.56,17.8,20.75,20.5,0.33,0.23,0.62,0.55,0.07,0.03,0.34,105,4.32,0.35,2.62,0.21,0.07,0.04,0.11,0.15,0.0,0.14,0.0,0.0,5.5,0.19,0.5,6,5,3,0,15,9,11,4,1,0,3,0,6,1
3.22,6,1,3,6,1,23,327,6.39,14.22,35,27,8,1,14,12,18,3,3,10.59,10.67,14.83,14.36,0.47,0.08,0.25,0.71,0.11,0.05,0.13,135,5.28,0.41,2.95,0.16,0.15,0.11,0.07,0.18,0.03,0.12,0.03,0.17,2.5,0.39,0.85,22,0,5,0,3,0,11,14,2,3,2,0,6,1
5.6,9,4,7,0,3,5,174,10.8,34.8,10,7,3,6,13,9,7,6,0,40.0,40.06,47.69,47.5,0.41,0.13,0.16,0.64,0.09,0.01,0.27,83,4.45,0.48,1.95,0.17,0.11,0.1,0.14,0.24,0.03,0.03,0.0,0.03,3.5,0.21,0.37,2,3,3,0,7,2,4,3,1,0,0,0,6,1
5.4,8,3,4,3,0,10,239,6.3,23.9,18,15,3,10,15,6,12,2,2,20.78,20.61,25.63,25.89,0.41,0.09,0.17,0.67,0.09,0.04,0.2,105,4.8,0.44,2.17,0.13,0.09,0.1,0.15,0.25,0.02,0.02,0.02,0.02,4.0,0.39,0.61,5,1,4,0,3,8,3,5,0,0,4,3,6,0
5.18,9,2,8,4,14,17,383,3.94,22.53,33,15,18,6,13,18,17,2,3,19.06,18.05,23.81,26.12,0.5,0.09,0.19,0.7,0.14,0.03,0.13,196,7.08,0.51,4.18,0.23,0.15,0.11,0.14,0.25,0.02,0.06,0.05,0.05,4.25,0.34,0.3,21,7,7,0,7,9,27,6,2,0,8,0,7,3
4.1,6,3,4,2,1,10,210,5.1,21.0,13,10,3,3,21,13,10,5,0,16.11,15.44,20.34,21.44,0.4,0.08,0.2,0.66,0.09,0.04,0.21,73,3.56,0.35,1.63,0.1,0.1,0.07,0.11,0.18,0.08,0.22,0.02,0.1,2.75,0.42,0.75,0,0,1,0,5,11,10,2,0,0,1,0,6,0
4.67,9,3,5,5,8,18,391,6.33,21.72,44,32,12,7,14,13,22,3,8,18.71,19.02,24.58,24.0,0.43,0.12,0.34,0.75,0.1,0.03,0.12,155,5.54,0.4,2.8,0.15,0.14,0.13,0.09,0.22,0.03,0.07,0.06,0.03,3.25,0.28,1.02,29,3,13,0,5,16,29,21,6,5,2,0,6,1
4.3,7,1,3,2,4,10,183,5.6,18.3,18,12,6,5,13,8,15,0,1,18.56,17.14,21.14,23.0,0.47,0.17,0.0,0.69,0.1,0.06,0.15,86,4.5,0.47,2.3,0.15,0.14,0.14,0.07,0.21,0.0,0.05,0.05,0.0,4.0,0.56,0.62,2,5,9,0,1,4,6,1,0,2,0,3,6,1
6.0,11,3,7,4,10,17,397,3.53,23.35,36,23,13,13,27,16,24,0,5,18.69,18.29,25.76,26.12,0.51,0.14,0.6,0.72,0.12,0.06,0.1,166,5.89,0.42,3.6,0.18,0.16,0.08,0.04,0.12,0.05,0.07,0.15,0.05,4.25,0.5,0.22,17,7,13,0,0,1,17,30,4,3,0,0,6,1
4.18,7,2,0,0,2,11,265,5.27,24.09,17,14,3,8,17,10,17,0,0,23.2,23.32,28.85,28.4,0.38,0.12,0.0,0.49,0.08,0.05,0.38,110,4.78,0.42,1.59,0.09,0.1,0.17,0.08,0.25,0.04,0.04,0.0,0.02,2.5,0.75,0.31,3,1,9,0,0,0,2,2,0,1,11,10,5,2
4.33,6,3,2,0,1,9,217,8.44,24.11,14,13,1,6,23,15,9,2,0,19.0,17.13,21.96,24.25,0.42,0.05,0.2,0.66,0.08,0.04,0.23,74,3.55,0.34,1.84,0.1,0.09,0.09,0.09,0.18,0.03,0.06,0.06,0.0,2.5,0.75,0.42,0,1,5,0,0,5,6,2,0,1,2,7,6,0
5.12,7,3,2,1,2,8,199,8.75,24.88,14,10,4,1,22,10,8,1,0,20.43,21.85,27.88,26.43,0.4,0.1,0.21,0.63,0.07,0.06,0.24,96,4.81,0.48,1.71,0.1,0.14,0.1,0.13,0.23,0.05,0.02,0.02,0.02,3.25,0.64,0.64,2,0,4,0,2,5,8,6,0,1,8,6,6,1
4.2,6,2,4,0,3,10,184,3.4,18.4,13,11,2,4,9,7,23,1,3,13.67,13.92,19.53,19.56,0.54,0.17,0.55,0.66,0.13,0.07,0.14,97,5.06,0.53,2.19,0.12,0.18,0.22,0.08,0.3,0.04,0.08,0.02,0.18,3.25,0.33,0.67,6,1,5,0,3,1,10,0,0,3,1,0,6,0
4.73,8,2,3,2,5,11,238,8.27,21.64,19,13,6,3,22,16,10,2,1,18.9,20.13,25.27,23.7,0.42,0.05,0.3,0.71,0.13,0.07,0.09,98,4.49,0.41,2.86,0.19,0.12,0.06,0.07,0.13,0.02,0.12,0.0,0.0,3.75,0.27,0.82,7,3,10,0,11,1,16,15,0,1,1,0,6,0
5.75,8,3,4,2,2,8,183,4.5,22.88,12,8,4,5,18,5,11,2,0,19.86,22.05,27.63,25.29,0.45,0.04,0.0,0.72,0.14,0.04,0.1,99,5.17,0.54,2.01,0.11,0.16,0.18,0.12,0.3,0.09,0.15,0.15,0.03,4.25,0.4,0.8,1,3,9,0,2,0,4,4,1,2,0,2,6,3
4.57,7,2,9,2,7,14,290,6.86,20.71,27,18,9,5,16,16,19,3,3,18.15,16.82,22.45,23.62,0.47,0.08,0.13,0.7,0.14,0.03,0.12,150,6.23,0.52,3.36,0.19,0.18,0.16,0.07,0.23,0.06,0.06,0.06,0.07,4.25,0.33,0.7,16,2,9,0,5,4,14,10,1,3,0,0,6,1
6.0,10,2,4,2,5,11,300,4.0,27.27,24,17,7,10,22,13,16,0,5,21.7,25.92,33.72,28.1,0.49,0.13,0.29,0.74,0.11,0.04,0.12,129,5.27,0.43,2.89,0.14,0.17,0.08,0.07,0.16,0.09,0.01,0.03,0.12,4.25,0.33,0.75,14,2,12,0,2,4,12,12,2,2,1,0,6,0
4.07,7,2,3,2,2,14,267,4.71,19.07,18,14,4,6,14,21,7,1,1,17.31,16.29,21.09,22.15,0.39,0.12,0.0,0.69,0.09,0.02,0.21,118,5.11,0.44,2.53,0.15,0.14,0.1,0.07,0.16,0.04,0.04,0.06,0.02,5.75,0.4,0.6,4,4,6,0,5,4,11,3,0,0,2,0,6,1
6.12,9,3,11,6,2,8,239,10.0,29.88,22,15,7,5,17,13,17,7,5,28.86,28.5,36.7,36.43,0.47,0.06,0.26,0.79,0.08,0.01,0.11,107,4.89,0.45,2.49,0.17,0.15,0.12,0.06,0.19,0.02,0.07,0.05,0.03,2.75,0.28,0.52,12,2,7,0,2,5,6,21,5,3,2,0,6,0
4.39,6,3,3,6,8,18,350,5.5,19.44,35,19,16,10,14,20,27,3,4,14.53,16.16,22.35,20.29,0.51,0.07,0.1,0.79,0.07,0.05,0.1,160,6.05,0.46,3.61,0.2,0.16,0.13,0.08,0.21,0.04,0.03,0.08,0.07,5.0,0.45,0.34,16,5,9,0,7,5,18,2,0,1,1,0,6,1
4.04,8,2,2,6,8,23,386,4.74,16.78,38,26,12,15,15,18,19,1,5,14.68,14.38,19.29,19.09,0.45,0.13,0.45,0.76,0.08,0.03,0.13,152,5.47,0.39,3.24,0.17,0.14,0.11,0.05,0.17,0.05,0.08,0.05,0.02,2.0,0.35,0.65,19,4,7,0,5,1,21,15,4,7,0,0,6,1
4.41,7,3,4,2,5,17,285,4.53,16.76,25,18,7,11,17,10,11,1,7,13.06,13.78,18.52,17.56,0.45,0.12,0.43,0.71,0.15,0.02,0.12,133,5.57,0.47,3.03,0.16,0.18,0.1,0.07,0.17,0.07,0.03,0.02,0.02,2.75,0.29,0.96,17,0,7,0,4,4,8,7,2,4,0,0,6,2
3.81,7,2,5,1,6,16,253,5.0,15.81,26,19,7,7,7,15,19,3,0,12.67,13.26,17.92,17.07,0.53,0.14,0.36,0.66,0.11,0.01,0.22,116,5.16,0.46,2.79,0.17,0.13,0.14,0.1,0.24,0.06,0.04,0.02,0.04,2.75,0.32,0.62,16,5,2,0,8,12,20,9,1,3,3,0,6,2
4.62,8,2,6,3,2,16,373,6.12,23.31,29,23,6,18,14,16,28,2,4,19.93,22.31,28.49,25.4,0.47,0.09,0.25,0.74,0.09,0.06,0.1,158,5.78,0.42,3.12,0.14,0.15,0.13,0.09,0.22,0.03,0.14,0.05,0.0,6.0,0.41,0.72,17,1,8,0,7,7,12,7,2,2,0,0,6,3
4.62,7,3,2,1,0,8,189,12.38,23.62,10,9,1,2,25,10,11,2,1,19.29,18.27,24.16,25.43,0.4,0.07,0.22,0.68,0.08,0.06,0.18,78,4.01,0.41,1.57,0.09,0.11,0.15,0.05,0.2,0.0,0.04,0.04,0.04,3.0,0.6,0.4,1,0,4,0,2,1,2,6,0,0,3,2,6,0
4.22,6,2,2,3,0,9,174,8.33,19.33,12,10,2,3,19,12,9,2,1,16.75,16.04,20.34,21.5,0.4,0.09,0.0,0.68,0.1,0.06,0.17,72,3.86,0.41,2.04,0.14,0.09,0.07,0.06,0.13,0.0,0.11,0.0,0.03,3.25,0.25,0.92,6,0,2,0,5,7,4,13,2,0,5,7,6,0
3.93,7,2,3,3,1,14,207,5.14,14.79,18,15,3,6,16,7,9,1,0,12.46,12.8,15.64,15.46,0.47,0.15,0.17,0.64,0.1,0.04,0.22,89,4.37,0.43,1.54,0.09,0.15,0.1,0.09,0.19,0.02,0.05,0.02,0.02,2.75,0.53,0.53,0,5,13,0,1,0,10,7,1,3,2,2,6,0
4.69,7,2,12,1,8,16,351,4.69,21.94,34,24,10,7,15,17,34,9,1,17.6,21.3,26.93,23.4,0.53,0.11,0.43,0.77,0.07,0.03,0.13,154,5.81,0.44,3.2,0.16,0.14,0.12,0.08,0.19,0.1,0.08,0.05,0.02,4.75,0.43,0.39,13,2,12,0,8,2,25,8,1,2,3,0,6,3
4.6,7,3,2,1,4,10,220,6.5,22.0,18,12,6,2,13,13,12,2,0,17.56,17.7,22.7,23.11,0.38,0.17,0.37,0.59,0.08,0.03,0.3,108,5.15,0.49,2.01,0.13,0.13,0.2,0.08,0.29,0.03,0.11,0.03,0.05,3.75,0.6,0.67,1,2,8,0,3,9,3,0,0,1,7,0,6,0
5.0,9,3,3,2,1,10,216,6.6,21.6,16,12,4,7,24,8,10,1,1,15.78,16.03,20.46,21.0,0.41,0.08,0.2,0.73,0.12,0.04,0.11,87,4.19,0.4,2.25,0.12,0.1,0.09,0.08,0.17,0.0,0.15,0.02,0.0,3.25,0.58,0.83,3,0,2,0,3,5,7,13,4,1,3,2,6,0
3.42,11,0,1,1,4,12,205,4.33,17.08,18,15,3,3,10,7,12,0,1,17.27,18.71,22.64,21.45,0.55,0.14,0.53,0.62,0.14,0.01,0.23,98,4.84,0.48,2.47,0.12,0.14,0.12,0.12,0.23,0.03,0.03,0.0,0.1,3.0,0.75,0.5,3,0,5,0,3,3,9,5,1,2,4,0,5,3
5.33,8,3,6,3,3,12,310,7.67,25.83,28,22,6,9,21,20,16,3,1,20.0,20.51,28.48,28.36,0.47,0.1,0.27,0.73,0.14,0.07,0.06,153,6.14,0.49,3.34,0.17,0.2,0.15,0.06,0.21,0.06,0.08,0.05,0.1,4.75,0.43,0.68,11,1,12,0,6,1,17,13,3,2,1,0,6,0
5.0,8,2,1,0,0,6,141,3.67,23.5,12,12,0,3,11,9,5,4,0,18.2,22.82,28.38,23.6,0.48,0.03,0.24,0.76,0.09,0.02,0.13,48,2.86,0.34,1.18,0.07,0.09,0.07,0.06,0.13,0.0,0.0,0.0,0.0,0.75,0.67,1.11,1,0,1,0,6,4,4,2,0,0,0,0,4,1
5.23,9,3,1,2,13,13,308,4.69,23.69,30,13,17,5,15,13,16,1,1,18.83,18.17,24.42,24.58,0.48,0.08,0.24,0.78,0.09,0.01,0.12,137,5.52,0.44,3.18,0.18,0.13,0.12,0.11,0.23,0.05,0.03,0.03,0.08,2.5,0.56,0.31,13,2,9,0,2,4,22,15,5,5,3,0,6,0
4.55,8,0,4,2,8,11,280,5.64,25.45,24,14,10,9,7,18,21,1,2,19.0,22.34,30.24,26.3,0.48,0.08,0.12,0.79,0.07,0.03,0.11,122,5.16,0.44,3.18,0.2,0.14,0.09,0.05,0.14,0.1,0.04,0.01,0.03,2.25,0.39,0.33,17,2,8,0,4,1,14,12,2,2,1,0,6,0
5.77,15,1,9,9,7,13,335,6.85,25.77,41,23,18,7,6,14,14,6,4,24.58,23.19,29.7,30.33,0.45,0.11,0.34,0.73,0.12,0.03,0.13,131,5.06,0.39,2.64,0.15,0.12,0.12,0.09,0.21,0.0,0.1,0.08,0.1,3.25,0.32,1.08,23,6,12,0,7,1,19,21,3,6,4,0,6,5
4.55,6,2,5,2,2,11,230,6.09,20.91,17,13,4,4,12,12,23,1,7,14.8,16.42,22.58,20.2,0.49,0.07,0.0,0.75,0.16,0.03,0.06,108,5.04,0.47,2.37,0.13,0.15,0.17,0.06,0.23,0.02,0.09,0.07,0.16,2.25,0.25,0.8,17,1,5,0,0,5,5,2,0,3,0,0,4,1
5.91,9,4,5,3,7,11,300,8.0,27.27,18,9,9,4,29,13,22,3,2,19.2,25.47,32.37,26.4,0.47,0.18,0.43,0.69,0.1,0.06,0.15,109,4.45,0.36,2.17,0.11,0.1,0.12,0.07,0.19,0.0,0.0,0.01,0.0,4.75,0.38,0.42,7,5,8,0,2,6,13,2,0,3,0,4,6,1
5.11,11,0,1,9,7,19,428,5.42,22.53,45,29,16,10,22,27,31,2,1,20.17,22.09,26.99,25.33,0.46,0.16,0.71,0.67,0.14,0.03,0.16,198,6.77,0.46,3.98,0.2,0.16,0.14,0.08,0.22,0.04,0.09,0.09,0.09,3.75,0.58,0.35,13,0,19,0,7,3,24,14,6,5,6,0,5,3
5.83,9,3,5,1,4,6,162,4.33,27.0,9,4,5,10,6,14,6,3,0,21.4,26.78,35.39,29.2,0.46,0.16,0.5,0.56,0.11,0.03,0.3,89,4.94,0.55,2.33,0.19,0.14,0.07,0.14,0.2,0.06,0.0,0.0,0.03,5.75,0.5,0.0,1,3,4,0,4,1,16,2,0,0,4,0,6,0
3.33,5,2,8,0,6,18,257,4.67,14.28,25,19,6,2,9,15,18,6,2,11.41,12.13,15.96,14.94,0.46,0.08,0.25,0.75,0.07,0.03,0.14,112,4.94,0.44,2.22,0.15,0.11,0.13,0.07,0.19,0.07,0.08,0.05,0.03,3.75,0.42,0.33,13,0,6,0,4,5,15,6,0,3,1,0,6,3
4.5,6,3,2,0,2,8,200,10.25,25.0,12,11,1,3,18,7,14,0,1,17.71,19.43,25.44,23.86,0.44,0.15,0.38,0.66,0.1,0.07,0.17,104,5.2,0.52,2.27,0.13,0.16,0.13,0.12,0.26,0.02,0.05,0.05,0.0,2.5,0.14,0.71,6,4,4,0,2,1,8,12,4,1,2,4,6,0
4.25,6,2,5,1,4,12,243,3.25,20.25,22,16,6,6,15,6,18,4,0,17.91,20.24,26.3,23.36,0.46,0.14,0.28,0.61,0.14,0.03,0.22,95,4.31,0.39,1.84,0.12,0.12,0.08,0.08,0.16,0.02,0.07,0.03,0.0,2.5,0.72,0.16,3,0,12,0,4,1,7,1,0,0,2,0,5,1
3.94,8,2,3,2,4,17,287,4.29,16.88,26,21,5,8,9,16,29,3,1,13.12,13.57,18.42,17.81,0.51,0.03,0.23,0.77,0.1,0.06,0.07,127,5.3,0.44,3.02,0.18,0.13,0.12,0.06,0.17,0.01,0.17,0.09,0.03,3.25,0.35,0.49,22,2,6,0,4,4,11,14,3,0,1,0,6,0
4.89,8,3,4,0,6,9,226,7.44,25.11,17,11,6,7,13,9,13,2,0,22.12,22.2,29.33,28.12,0.48,0.11,0.17,0.62,0.08,0.03,0.27,113,5.32,0.5,1.67,0.09,0.12,0.11,0.1,0.21,0.0,0.04,0.02,0.02,3.0,0.72,0.28,1,2,4,0,2,8,21,6,0,0,7,0,6,0
4.43,8,2,4,6,4,14,288,5.29,20.57,30,20,10,12,6,16,17,2,3,14.85,18.11,23.81,19.54,0.47,0.05,0.12,0.73,0.11,0.02,0.14,119,4.96,0.41,2.71,0.17,0.11,0.1,0.1,0.2,0.03,0.05,0.05,0.02,2.5,0.42,0.53,17,4,7,0,3,2,21,21,4,3,0,0,6,2
5.17,6,3,1,1,0,6,191,11.17,31.83,12,11,1,4,22,5,12,1,1,27.0,27.84,34.56,33.6,0.37,0.11,0.25,0.65,0.07,0.04,0.23,73,3.74,0.38,2.0,0.11,0.08,0.09,0.09,0.17,0.0,0.14,0.03,0.0,2.0,0.38,1.25,2,1,2,0,3,8,0,9,2,0,6,0,6,1
4.75,7,3,6,2,4,12,264,7.83,22.0,23,18,5,5,19,12,10,3,1,16.91,17.59,23.58,22.91,0.46,0.13,0.0,0.63,0.11,0.03,0.23,120,5.22,0.45,2.16,0.12,0.14,0.1,0.1,0.2,0.0,0.04,0.0,0.02,4.0,0.57,0.52,2,4,9,1,1,4,13,6,1,3,0,0,6,1
5.14,8,3,3,4,7,14,330,10.36,23.57,30,19,11,10,24,12,25,2,3,18.77,18.68,25.6,26.0,0.5,0.09,0.12,0.73,0.12,0.06,0.09,161,6.27,0.49,3.32,0.16,0.18,0.16,0.06,0.23,0.04,0.05,0.05,0.03,5.0,0.36,0.61,16,1,9,0,6,4,32,11,1,2,1,0,6,0
4.1,5,3,4,3,3,10,198,6.6,19.8,18,12,6,1,11,11,8,3,0,17.44,16.84,20.72,20.67,0.36,0.13,0.17,0.55,0.12,0.04,0.3,103,5.18,0.52,2.67,0.23,0.11,0.13,0.14,0.27,0.04,0.04,0.02,0.04,5.25,0.39,0.72,3,1,4,0,7,8,8,1,0,0,2,0,6,0
5.09,9,4,4,4,8,11,291,10.0,26.45,29,14,15,12,8,14,21,1,4,20.8,25.38,32.74,27.4,0.5,0.06,0.47,0.76,0.07,0.02,0.15,126,5.22,0.43,2.71,0.16,0.12,0.14,0.1,0.23,0.09,0.09,0.07,0.05,1.0,0.58,0.28,14,1,6,0,1,1,17,5,3,3,2,0,5,3
4.11,6,3,1,1,6,19,294,5.05,15.47,28,23,5,10,16,16,17,1,2,11.61,11.38,15.8,15.61,0.5,0.09,0.24,0.73,0.1,0.02,0.15,130,5.36,0.44,2.79,0.16,0.15,0.14,0.06,0.2,0.05,0.06,0.07,0.05,4.25,0.29,0.56,17,4,7,0,3,3,22,4,1,3,1,0,6,0
5.6,11,3,6,2,5,10,296,5.5,29.6,11,6,5,4,19,21,20,5,0,24.56,23.95,32.16,32.89,0.51,0.11,0.3,0.71,0.1,0.02,0.17,103,4.23,0.35,1.66,0.07,0.08,0.09,0.11,0.19,0.06,0.0,0.04,0.02,3.0,0.41,0.09,5,2,2,0,4,3,23,0,0,0,0,0,6,1
6.44,8,4,9,4,4,9,281,3.44,31.22,20,12,8,6,18,16,18,7,3,23.88,24.22,32.27,33.12,0.48,0.1,0.68,0.71,0.15,0.06,0.08,150,6.33,0.53,3.54,0.19,0.18,0.14,0.08,0.22,0.04,0.04,0.07,0.01,3.75,0.26,0.52,11,1,9,0,4,2,17,0,0,3,1,3,6,1
5.23,8,2,1,6,11,13,363,9.62,27.92,33,14,19,3,21,22,21,1,3,22.92,23.04,30.26,30.42,0.49,0.12,0.71,0.72,0.12,0.05,0.1,150,5.57,0.41,3.18,0.15,0.15,0.12,0.08,0.2,0.06,0.07,0.06,0.05,2.75,0.31,0.72,21,1,8,0,7,3,16,29,5,1,1,0,6,0
6.33,8,5,5,2,1,6,170,4.67,28.33,10,9,1,4,21,11,6,3,3,21.8,23.13,29.5,28.2,0.38,0.11,0.21,0.71,0.08,0.05,0.15,72,3.9,0.42,1.92,0.14,0.12,0.12,0.06,0.18,0.03,0.2,0.06,0.03,2.25,0.18,0.73,6,0,2,0,3,6,3,4,0,0,0,2,6,2
3.9,8,2,2,0,2,10,192,6.9,19.2,12,11,1,4,23,6,12,1,1,16.33,15.73,19.64,21.44,0.42,0.12,0.0,0.63,0.09,0.06,0.21,90,4.59,0.47,1.79,0.1,0.15,0.15,0.1,0.25,0.0,0.07,0.02,0.1,3.5,0.7,0.6,2,1,9,0,1,2,3,1,0,0,0,0,5,2
3.47,6,2,1,2,6,17,241,4.06,14.18,25,18,7,4,5,10,30,1,1,10.5,12.6,16.56,14.0,0.51,0.06,0.28,0.8,0.09,0.04,0.07,114,5.19,0.47,2.5,0.15,0.15,0.15,0.06,0.21,0.05,0.07,0.09,0.05,2.25,0.42,0.77,18,0,1,0,2,3,10,4,1,0,1,0,5,1
4.56,8,0,11,3,4,16,307,4.06,19.19,22,19,3,7,9,15,20,2,8,15.33,14.98,20.16,20.47,0.49,0.11,0.48,0.71,0.1,0.06,0.13,155,6.26,0.5,3.59,0.2,0.17,0.11,0.11,0.22,0.01,0.1,0.0,0.0,2.75,0.23,0.46,18,8,12,0,2,3,17,6,1,2,2,0,6,2
4.89,8,2,4,0,6,9,200,5.56,22.22,14,10,4,6,16,9,11,1,1,18.5,18.29,23.25,23.62,0.46,0.16,0.32,0.68,0.11,0.04,0.16,89,4.45,0.44,2.43,0.16,0.14,0.12,0.06,0.18,0.04,0.15,0.04,0.04,4.75,0.42,0.42,4,5,9,1,4,1,9,8,1,1,0,0,6,2
4.78,7,2,5,4,8,18,399,8.67,22.17,34,23,11,14,14,21,31,2,3,17.24,18.79,25.29,23.06,0.5,0.16,0.21,0.63,0.16,0.07,0.15,195,6.9,0.49,3.37,0.16,0.18,0.16,0.11,0.27,0.08,0.11,0.08,0.06,3.0,0.4,0.44,17,9,8,0,3,8,16,16,2,5,3,0,6,2
5.0,9,2,2,6,6,16,349,6.25,21.81,37,23,14,9,22,16,24,1,2,18.47,18.65,23.92,24.2,0.48,0.1,0.22,0.77,0.09,0.03,0.11,147,5.56,0.42,2.91,0.16,0.15,0.13,0.07,0.2,0.06,0.04,0.07,0.04,2.75,0.48,0.5,19,1,8,0,3,3,17,13,2,6,3,0,6,1
5.18,8,2,5,3,8,11,279,5.27,25.36,28,13,15,10,11,9,14,3,3,21.3,22.3,28.22,27.1,0.48,0.13,0.28,0.68,0.13,0.03,0.15,130,5.5,0.47,2.55,0.13,0.15,0.13,0.13,0.27,0.11,0.03,0.11,0.07,5.0,0.32,0.88,13,2,9,0,1,7,11,7,1,2,2,0,7,1
6.4,8,5,7,4,4,10,351,9.8,35.1,24,17,7,9,28,20,24,2,5,27.44,30.07,38.7,34.78,0.45,0.07,0.0,0.69,0.08,0.05,0.17,127,4.79,0.36,2.27,0.11,0.09,0.11,0.1,0.2,0.03,0.04,0.07,0.0,3.5,0.57,0.36,5,5,5,0,2,7,19,7,1,5,0,5,7,3
5.67,7,5,3,1,3,6,191,6.17,31.83,12,8,4,6,15,13,12,1,1,26.2,25.09,33.16,35.2,0.38,0.14,0.0,0.6,0.13,0.06,0.21,89,4.55,0.47,2.13,0.14,0.14,0.12,0.05,0.18,0.02,0.02,0.02,0.02,4.0,0.55,0.55,1,2,3,0,2,6,9,3,1,0,2,0,6,0
4.22,7,1,1,1,1,9,190,6.11,21.11,10,7,3,8,21,10,6,1,0,17.38,16.94,21.01,23.25,0.39,0.12,0.43,0.62,0.09,0.04,0.25,79,4.05,0.42,1.92,0.12,0.11,0.04,0.05,0.09,0.0,0.18,0.0,0.03,2.0,0.73,0.18,1,1,3,0,1,3,3,2,0,1,10,6,6,0
4.88,11,2,4,3,6,16,340,3.88,21.25,32,22,10,9,15,16,19,2,3,19.2,20.1,25.38,24.07,0.49,0.1,0.28,0.68,0.16,0.05,0.1,139,5.33,0.41,2.4,0.1,0.12,0.13,0.14,0.27,0.02,0.08,0.06,0.05,2.75,0.32,1.24,16,0,13,0,8,3,14,16,2,5,2,0,6,2
5.8,11,4,7,4,9,10,242,6.5,24.2,26,11,15,0,11,9,12,7,4,19.67,19.92,25.74,25.44,0.46,0.09,0.39,0.79,0.1,0.02,0.1,114,5.18,0.47,2.32,0.16,0.12,0.15,0.14,0.29,0.06,0.04,0.03,0.06,2.5,0.4,0.67,10,1,11,0,9,3,21,5,0,2,2,0,6,1
6.27,11,3,11,5,7,15,361,4.73,24.07,28,18,10,9,19,19,21,8,3,19.57,18.98,25.85,26.21,0.49,0.07,0.32,0.73,0.14,0.04,0.09,173,6.44,0.48,3.13,0.16,0.17,0.11,0.12,0.23,0.06,0.09,0.05,0.05,3.0,0.44,0.23,12,2,13,0,9,1,12,17,2,1,2,0,5,1
4.89,8,2,6,1,3,9,171,3.33,19.0,11,9,2,4,15,5,15,5,1,14.12,14.4,19.67,20.25,0.52,0.12,0.2,0.64,0.13,0.06,0.16,95,5.14,0.56,2.04,0.11,0.2,0.16,0.09,0.25,0.02,0.1,0.08,0.02,4.0,0.42,0.58,2,1,7,0,0,1,11,0,0,1,1,0,6,0
3.71,7,2,1,1,7,17,282,4.47,16.59,36,25,11,15,7,10,16,1,1,13.69,14.05,18.28,17.94,0.49,0.11,0.37,0.76,0.09,0.03,0.12,124,5.22,0.44,2.58,0.15,0.14,0.12,0.07,0.19,0.02,0.04,0.07,0.06,2.75,0.55,0.58,14,0,6,0,1,4,20,4,2,3,2,0,5,0
3.67,7,1,4,1,5,21,305,4.29,14.52,38,30,8,10,18,9,19,1,2,12.9,13.56,17.21,16.4,0.48,0.1,0.48,0.72,0.11,0.02,0.14,136,5.51,0.45,3.11,0.18,0.15,0.12,0.07,0.19,0.03,0.07,0.03,0.08,3.0,0.66,0.49,8,1,13,0,5,7,18,1,0,7,1,0,6,1
5.0,11,3,5,0,2,8,176,5.38,22.0,11,9,2,4,11,13,10,2,1,19.29,19.49,24.08,23.29,0.43,0.12,0.15,0.64,0.09,0.05,0.22,81,4.32,0.46,2.11,0.19,0.09,0.09,0.15,0.24,0.13,0.04,0.02,0.09,3.25,0.45,0.05,4,2,1,0,3,9,4,1,0,0,1,0,6,0
5.78,9,2,2,2,5,9,208,4.56,23.11,16,10,6,5,20,12,5,1,1,18.5,18.53,23.53,25.0,0.4,0.04,0.0,0.66,0.03,0.04,0.26,89,4.36,0.43,2.17,0.16,0.12,0.05,0.06,0.11,0.0,0.02,0.0,0.0,4.25,0.56,0.33,4,1,3,0,3,3,4,6,1,1,11,10,5,0
6.86,8,4,2,1,0,7,203,7.29,29.0,9,8,1,4,33,7,8,1,1,20.33,19.93,28.38,28.17,0.39,0.06,0.29,0.69,0.08,0.05,0.17,81,4.02,0.4,1.73,0.08,0.11,0.09,0.1,0.19,0.02,0.1,0.07,0.02,0.75,0.67,0.83,1,0,6,0,1,0,4,11,2,2,5,7,6,0
5.33,10,3,9,1,2,9,221,5.44,24.56,10,7,3,6,21,13,14,7,0,22.25,21.19,26.63,27.25,0.46,0.07,0.31,0.68,0.11,0.05,0.16,86,4.09,0.39,1.54,0.1,0.09,0.14,0.09,0.23,0.07,0.17,0.0,0.08,3.0,0.24,0.33,2,2,3,0,9,4,9,3,0,0,1,0,6,1
